"https://auto.ria.com/reviews/toyota/prius/136125/","Toyota Prius 2016 года","Пользуюсь машиной полгода уже, могу поделиться следующим 1. Расход топлива - до 4 л ,но к этому надо 'прийти' , я раньше любил погонять,педаль в пол... Теперь же при езде слежу за панелью расхода топлива. Есть три режима : Eco , Comfort , Dynamic. Долго учился в режиме Eco, но это нужно для перехода на следующий уровень манеры езды Comfort . Там же будет понятно как и когда нужен режим Dynamic. В общем теперь мой расход при ежедневном пробеге в 55-60 км составляет 3,7 (+/- 0,2 ). На полном баке А95 проехать можно 920 км !!!!! И это меня очень радует ! 2. Машина ооочень мягкая, плавная, шум двигателя слышен только когда автоматически подключается ДВС. Очень доволен адаптивным круиз-контролем, едешь с работы уставший, ноги болят - включил и едь себе управляя одним- двумя пальцами ,если кого догоняешь - радар пристраивается за впереди едущим авто на расстоянии которое можно выбрать самому в диапазоне от 30- 100м. Нажимая резко на тормоз впечатление как натолкнулся на невидимую стену ! 3. Низкий клиренс конечно же вызывал озабоченность, для этого я уменьшил размер диска (вместо 17* поставил 16*) и увеличил профиль резины (вместо значения 45 установил 55) - стало просто шикарно ! 4. Настроек в машине уйма ! Настроить можно практически ВСЕ ! Зимой (когда темнеет рано) функция 'ПРОВОДИ МЕНЯ' головных фар позволяет после закрытия машины подсвечивать тебе закрыть гараж в течении 30 сек. - удобно ! Перечислять можно долго (для этого в интернете есть русская инструкция) 5. Ну и в заключение интерьер машины радует глаз в общем как и экстерьер.Огромный багажник позволит спокойно разместить то что у меня не влазило в Сузуки Гранд Витара . Машина как из фантастических фильмов про будущее ! Рекомендую для тех кто еще сомневается в качестве и надежности бренда Тойота ! P.S. Выбирал между гибридами Chevrolet Volt в новом кузове и KIA Niro ."
"https://auto.ria.com/reviews/toyota/auris/133536/","Toyota Auris 2008 года","Мы с супругой пользуемся этим автомобилем вот уже пять лет. Это не первый наш автомобиль марки Toyota и уверен, что не последний. Тойоты нас, за долгое время пользования, ни разу не подводили. Авто - модификации Auris 1.6 Sol. Ездим мы много и каждый день, так что за это время успели накатать на нём тысячи км. Правда, так как мы живём в центральной Европе, то и условия эксплуатации не экстримальные. Как эта машина ведёт себя при очень низких, зимних температурах и в условиях бездорожья, а так же при отсутствии нормального ТО, рассказать не могу. Поищите у других комментаторов. Итак из плюсов: 1) Очень надёжная машина. В том плане, что брал я её уже б/у, тогда была просто в отличном состоянии. За всё время эксплуатации - ни одной крупной поломки, а ведь ей уже 10 лет! На СТО менялись регулярно, как и полагается, обычные расходники и менял однажды ручной тормоз, и то он вышел из строя, по нашей вине. Ну и резинку дворников на лобовом стекле менял. Всё! Нет никаких необычных шумов, скрипов и тому подобного. 2) Удобная посадка для водителя и справосидящего пассажира. Места больше, чем достаточно, как для ног, так и с боков. Кресла поддерживают при поворотах и по ним не соваешься. Ткань, в нашей машине тёмная, что при наличии детей, огромный плюс. Не сказал бы что маркие, но со временем, как и любая ткань затираются. Отлично и то, что сиденья не продавлены, а наоборот, в меру упруги. Спину они поддерживают отлично, не устаёшь, даже при длительной езде. Подголовник выставляется на нужную высоту и, при необходимости, хорошо поддерживает голову. Со вторым рядом немного по другому. Удобно разместиться могут только двое взрослых и один ребёнок, если по средине. Ну или трое взрослых худощавой комплекции. Хотя машина считается пятиместной, сиденье заднего ряда сделано диваном и по средине для пассажира не предусмотрено полноценное место. Более того, спинка дивана, там где сидит, средний пассажир, может трансформироваться в такой себе столик или держатель для напитков и соответственно не такая мягкая, как у тех, кто сидит по бокам. Поэтому 'комфорт' получает от меня на одну звёздочку меньше. 3) Удобное расположение ручки КП. Она как-будто возвышается над полом и расположена несколько не обычно. Но мне, лично, очень нравится. Быстро к этому привыкаешь и переключение скорости происходит на удобном, для водителя, уровне. Не нужно тянуться к ней и при переключении передач не лупишь ноги соседа :). 4) Достаточное колличество ниш и бардачков, куда можно спратать от глаз свои вещи. 5) Переднеприводные машины, как известно, очень хороши зимой. Ездил по разным дорожным покрытиям, ведёт себя достойно. Автоматика, как то АБС и так далее - хорошее подспорье водителю. 6) При своём 'скромном' моторе, но и не тяжёлом весе - ездит резво. Нет ощущения, что где-то её нужно толкать. Понятно, что не ракета, и для формулы 1, такие машины не покупают, но нет ощущения, что ты, по сравнению, с другими участниками дорожного движения, в чём-то ущербен. С 80 км/ч до 120 км/ч разгоняется бодро, что очень радует, при необходимом обгоне на скоростных трассах. 7) Багажник для семьи в 4 человека, оставляет желать лучшего. Если положить хорошую коляску, остаётся место только для совсем маленьких сумок, остальное приходится брать в ноги. 8) Другой минус - это качество пластика на центральной панели. Во-первых, довольно жесткий, но по опыту скажу, что трогать его особо нет времени и нужды, разве что, когда от пыли протираешь. Но вот то, что он чёрный пластик греется летом, и может при надавливании на стыках поскрипывать, некоторым может прийтись не по душе. И последнее 9) Ещё один минус - это то, что на скорости от 100-110 км/ч, в машине довольно шумно. Шумоизоляция могла бы быть лучше. Слышно не столько ветер или другие машины, сколько саму дорогу, колёса и мотор. Не напрягает и не давит на уши, но приходится разговаривать несколько громче или делать музыку по громче, что бы слышать отчётливее."
"https://auto.ria.com/reviews/toyota/land-cruiser-prado/134871/","Toyota Land Cruiser Prado 2014 года","Купляв новий з салону. Користуюся в україні вже 4 рік.за невеликий пробіг можу сказати що машина недуже є комфортна а особливо на далекі поїздки і не для високих швидкостей..ходова частина хоч і надійна але дуже жорстка невеличкі ямки і все чути. Хоча ще ніодної поломки і ніразу непідвів мене. В любу погоду заводиться і мороз нестрашний. По мотору то це вобше як на мене не для нього цей мотор.на таку вагу він ледве тяне в розгоні тупий десь підгору то моток гудить таяк трактор і ніфіга неїде.Шумка тоже неособо краща машина велика коли їдеш більше 120км то ніби літаком на взльот ідеш все гудить шумить... Одно що радує то розхід + - 8л..я невеликий спец але думаю на таку машину треба класти 6-ти циліндровий мотор а не 4-рьох як на седан. По матеріалах салону бажає кращого сидіння ніби шкіряні а вже в деяких місцях обдерлись пластик вже десь скрипить. Якшо брати її шоб їздити десь по бездоріжі то можна а для траси нема сенсу за такі гроші можна взяти кросовер якись або беушного німця якому там рік чи два і в набагато кращій комплектації."
"https://auto.ria.com/reviews/toyota/avalon/132087/","Toyota Avalon 2008 года","Отличный авто. Его незначительные (поправимые) недостатки с лихвой компенсируются его достоинствами. Я говорю об автомобиле 2008 года , о новом кузове ничего сказать не могу-не знаю эту машину. На своем с удовольствием езжу. Увеличил клиренс на 3 см.(проставки делают в Одессе) в результате о проблемах с клиренсом забыл, но на скорости машина стала немного валкой , проблема решается настройкой ходовой , когда потребуется ее замена этот вопрос решу , пока не трогаю - не критично. Была у меня и Камри 40 (2011 года) , только с мотором 2,4. Авалон нравится намного больше. Езжу много , особенно межгород , машина очень хорошая по всем критериям. Масло Тоета , интервал ТО 10000 , запчасти только оригинал (почти все расходники подходят с Камри 40 3,5л.). Кто стоит перед выбором - рекомендую этот аппарат , 100% не пожалеете, естественно после полной диагностики , ушатанных разорвышей вытаскивать дело дорогое и неблагодарное...Тормоза не то что-бы плохие , просто когда пересаживаюсь с bmw (вторая машина в семье) сразу чувствую разницу. Решается установкой суппортов с Тоеты Хайлендер (Лексуса RX) и соответственно других тормозных дисков , но решил ничего не трогать и оставил тормоза в стоке т.к. я не автогонщик и вопрос также для меня не критичен. ,"
"https://auto.ria.com/reviews/toyota/avalon/132814/","Toyota Avalon 2008 года","У автомобилей до 2008 года (а иногда включая и 2008 г.) требуется ОБЯЗАТЕЛЬНАЯ (!!!) замена трубки (шланга) смазки VVTi , которая со временем пересыхает и лопается , в следствии чего , на ходу , масло может вытечь за пару минут , но может сначала сочиться потихоньку , а так как шланг смазки находится за насосом ГУР , то многие люди грешат на него и путают эти симптомы поломок (как следствие могут попасть на разводняк 'мастеров'). Кроме того , по той же причине , необходимо заменить трубку (шланг) масляного радиатора. Это конструктивные недоработки инженеров , которые 'вылезут' после 200 тыс. пробега. Если их вовремя устранить проблем не будет , нет - капиталка обеспечена. Если загораются и тухнут чеки , потряхивает машину , увеличен расход топлива и некорректно работает ГБО , то , кроме стандартных процедур пр замене свечей и чистке форсунок (+заслонки) инжектора , необходимо проверить электромагнитные клапана привода регулировки фаз газораспределения (их два) , т.к. случается , что 'мастера' предлагают замену цепи (со всем набором) , а так же датчиков положения распредвала , а их четыре и они практически не ломаются. Если не устранить вовремя - ложится лямбда зонд и высоковольтные катушки. Масло можно лить не 5W30 (оно подгорает) , а 5W40. Марку масла каждый выбирает сам , я использую toyota.Масло в АКПП менять не реже 60 тыс.,иначе - её капремонт. Все взято из личного опыта и интернета , к СТО отношения не имею :-)."
"https://auto.ria.com/reviews/toyota/avalon/134619/","Toyota Avalon 2006 года","Владею авто уже 6 лет. Если кратко, то очень надежное, большое и комфортное авто практически со всеми необходимыми опциями (хотя сейчас уже хочется большего). Пробег 270 тыс (из них мои 170 тыс и все с ГБО) на данный момент. За время владения из неисправностей, которые приводили к невозможности использования были лишь 2 - блок щеток стартера (но выходил из строя он постепенно в течение пары месяцев не с первого раза прокручивая двиг) и бензонасос (но благодаря наличию ГБО стартанул на газе и доехал на СТО). Остальное - лишь расходники ходовки и движка (на 260 тык поменял сальник коленвала - потел, цена вопроса с работой 25 баксов и 30 мин). По ходовке частой замены требуют задние стойки стаба (около 30 тыс, в итоге просто снял стаб и проблема ушла, а в поведении авто изменений не зметил ))), втулки стаба передние около 50 тыс (если не какой-нить Фебест) и задние сайленты продольных рычагов в цапфу (примерно на 30 тыс хватает), остальные сайленты ходят 50+ тыс и более. Амортики стояли родные до 250 тыс, затем поменял по кругу, ибо уже были слабы и авто откровенно клевала сильно. До сих пор родные все подшипники ступиц, шаровые и весь этот узел. Однажды менялись наконечники и с дной стороны тяга рулевая. Еще слабенькое место, требующее внимание - тормозная, необходимо чистить и смазывать пальцы 2 раза в год, ибо закисают и плохо пашут (особенно актуально для задних). И я, таки, не очень автолюбитель, скорее наездник )), ибо по сей день стоят родные свечи с завода, даже не знаю зачем их менять, в любой мороз без проблем заводится. Двиг от замены до замены масла (12 тыс из-за ГБО) вообще не требует долива масла, коробка - никаких проблем, масло в ней так и не менял ни разу, оно и так довольно прозрачное и с хорошим розовым цветом. Другой вопрос, что она туповастая относительно от природы, на рестайле уже 6 ступеней, наверное поэкономичнее и порасторопнее...Еще абсолютно живой катализатор (видимо из-за газа), однако на 220 примерно перегорел накал одной лямбды и горел чек, ниче смертельного, даже расход не особо вырос, тем не менее заказал пару лямбд на али за 50 баксов, встали как родные )). Еще отдавал насос ГУР на реставрацию (гудел в крайних положениях) на 220 тыс + ремкомплект рулевой рейки. Как у всех существует проблемка периодического постукивания ВВТИ при холодном пуске в жару, не достает, ниче с этим не делал и постукивания карданчика рулевого при покачивании руля, тож не достает )) По салону за 270к уже подзатерлась кожа на водительском, а руль уже перетягивал даже (салон бежевый), но для такого пробега состояние салона очень даже хорошее, а светлый салон радует глаз очень сильнее темного )). Электрика проблем не вызывает, все опции работают, однако, видимо, подзакисли контакты де-то и иногда с водительской двери не удается открыть пассажирское окно (обычно в холода) и периодически шось отходит и на панели загорается значек подушки безопасности, погорит пару недель - тухнет на пару мес )) В общем, не зря Авалон занимал в Америке первые места самого дешевого в обслуживании авто за 10 лет владения, а если ставить нормального качества не оригинал, то вообще копеечная обслуга... Однако, надо помнить, что это больше трассовое авто, в городе с ним тяжковато, да и кушает по городу около 16-17 литров газа (трасса 130 - 11,5, а на 150ти - 15). В целом же, цена сопоставима с Кэмри, однако очень выше качество салона, надежность та же, комфорт выше, при этом чуть больше расход, более тяжелая и менее динамичная. Уверен, что пол ляма км для нее вообще без особых поломок. Рекомендую!"
"https://auto.ria.com/reviews/toyota/prius/132964/","Toyota Prius 2003 года","Приус у меня 7 лет. Практически ничего не ломалось и ни разу не глючила. Один раз поменял передний левый ступичный подшипник и пыльники передних стоек. Через 6.5лет подумал что стойки так долго жить не могут и купил новые оригинальные. При смене оказалось, что родные еще очень даже неплохие, только опять оригинальные пыльники потрескались. Поменял и стойки, и пыльники, и отбойники на оригинал. Для увеличения дорожного просвета поставил проставки, передние на 2см, задние на 3 см. Теперь без проблем практически везде проезжаю :). Про надоевший мне вопрос о батарее, устал отвечать, что у меня батарея стоит еще родная и симптомов к ее ремонту (у нее меняются секции, их 28) нет. Все что есть в машине все работает, а есть там много чего интересного: и климат, и круиз, и голосовое управление, и бесключевой доступ и прочее...Коробка с планетарным редуктором и мотор-генераторами поразительно надежна, никаких фильтров в ней нет, замена оригинального масла делает ее практически вечной! Очень нравится машина и поэтому купил себе свежий приус уже 30ку... Из недостатков могу отметить слабую шумоизоляцию, устранил это путем обесшумки дверей, передних и задних крыльев. И еще топливный бак у америкоса это вечная загадка! По тех характеристикам его вместимость 45л, но я максимум что в него заправлял - это 32-33л. Правда никогда до полного окончания топлива не ездил, как только начинает мигать последнее деление сразу на заправку. Отличная городская машинка с продуманной и надежной силовой установкой и очень живучей ходовой! Рекомендую!"
"https://auto.ria.com/reviews/toyota/avensis/136001/","Toyota Avensis 2010 года","Авто куплена в начале 2018 года из Германии. Двигатель 2.2 D-CAT (максимум). Индивидуальная комплектация (отсутствует: панорама , радар приближения , парктроник , омыватель фар и кожаные сидения) все остальное имеется. За время эксплуатации было пару проблем: 1. В мультимедии умер чип-усилитель , потрачено 200$ на чип (можно было бы взять не оригинал магнитолу на андроиде , но хотелось все же Завод ориг.). 2.Есть подергивания машины при 3-3.5 тыс. оборотов(не всегда). Были на Диллере , при ТО сказали , что не знают что это. (Машина все 190т.к. обслуживалась ТОЛЬКО у официалов.) 3.Появилась проблема расхода осенью 2018 (ела 15.6л , после сброса ошибок ест 12.5) , есть подозрения на Лямбда Зонд, а так расход 7л. Более проблем не было. Разве что - жестковата по неровностям и стыкам (на летних шинах мягче) (по ровной дороге идеальна , чуть ли не летишь над дорогой). Динамична (выезжает из 8ми секунд) , из-за сжатой подвески управляемость идеальна. ТО дорогие - около 500$ с заменами сайлентблоков."
"https://auto.ria.com/reviews/toyota/corolla/132017/","Toyota Corolla 2013 года","Стал владельцем Toyota Corolla E180 в августе 2013. Это авто не вызывает каких то особых чувств. Обычный бюджетный автомобиль. Как и все Тойоты дорогой в обслуживании. - Коробка - вариатор, требует внимания, не любит 'тапку в пол', о надежности пока не могу ничего сказать. - Атмосферный двигатель 1.6 - овощной, динамика никакая. В гористой местности про обгоны и речи быть не может, плюс страх за перегрев коробки. - Шумоизоляция никакая, ее нет вообще. На трассе, от гула, сын с заднего сидения если что то говорил, то я его не слышал. Пришлось делать доп. шумоизоляцию, теперь хоть дети могут спать при дальних поездках. - Расход топлива - лето, трасса 5.9, город 8.5. Зима, трасса 7.0, город 9.5 - 10.0 - Тормозная система - неплохая, тормозит хорошо, но лично у меня колодки с дисками по кругу стерлись в хлам при пробеге 35тыс. - Качество отделки салона - ткань ужас и кошмар, сразу же надел чехлы, так как ткань ужасная по качеству. пластик мне лично не нравится, дверные карты кажутся всегда грязными, почти на каждой мойке произвожу защитную полировку пластика. Клипсы, защелки, все это очень хлипкое и ненадежное. Элементы пластика по салону разбирать не рекомендую. Надежность - да фиг его знает. Пока пробег 54тыс, это очень мало, но в общем больше негатива чем позитива."
"https://auto.ria.com/reviews/toyota/corolla/83830/","Toyota Corolla 2012 года","Долго думал и все таки решил поделиться своими впечатлениями об автомобиле. До приобретения тойоты королла в основном всегда отдавал предпочтение новым автомобилям. Были у меня и три тазика, и бешеная табуретка, затем в 2009 году приобрел первую иномарки 'Опель астра'. Приобрел его чисто случайно после 2-х лет с пробегом 45т.км, поездив пару лет с огромным трудом продал, хотя в целом автомобилем был очень доволен, а сложность в продаже заключалась в том, что это 'ОПЕЛЬ'. После долгих и мучительных дум, консультаций, просмотров форумов и поездок по автосалонам на тест драйв, остановился все таки на 'Тойоте королла'. В целом автомобилем доволен, я не очень придирчив и требователен к комплектации всевозможной электроники, мои требования к автомобилю довольно просты и суровы, первое это надежность, обязательно АКПП (ручек надергался до аллергии), внешне презентабельный вид автомобиля и обязательное наличие климат контроля. Всем этим требованиям купленный мной автомобиль вполне соответствует. Из минусов хотел бы отметить очень неудобные сидения. Летом вместе с семьей ездили отдыхать на юг, получилось так, что обратную дорогу, это 2400 км., пришлось преодолевать практически без остановок, естественно за исключением заправок и справления нужды. После 22 часов за которые я преодолел указанное выше расстояние, у меня были дикие боли в спине, болели ноги,а самым пострадавшим местом был мой з..д. Кроме того хотелось бы отметить очень плохую шумоизоляцию салона, особенно колесных арок. После немца было такое ощущение что еду не в салоне автомобиля а на улице, со временем свыкся и смирился с этим. Теперь ко всему этому сладко-кислому соусу добавлю и ложку дегтя. Буквально месяц назад, после очередной мойки автомобиля, случайно заметил на крышке багажника три пятнышка, размером со спичечную головку. При более тщательном рассмотрении и консультаций со специалистами был выявлен дефект лакокрасочного покрытия, выразившейся во вспучивании краски под слоем лака. В ближайшие дни планирую поехать к ОД."
"https://auto.ria.com/reviews/toyota/land-cruiser-vse/27064/","Toyota Land Cruiser (все) 2004 года","Я бы, конечно, взял лучше Е70, но по паре причин пришлось отказаться и обратить внимание на Тойоту. До этого ездил на Паджеро 2. Неплохая машинка. Так бы и ездил на ней, но у неё сгнила рама. Совсем. В пыль. Хрен заваришь. Вообще я до этого много и часто трахался с Паджерами и мне это уже надоело. Поэтому отпали П4 и Спорт. Так вот Тойота... С Тойотой я тоже хорошо знаком. Использовал и движки Тойотовские и детали. 80 - как родная, но старовата и не очень комфортна. Пооблизывался в сторону 200 2008, чуть получше, понтов больше гораздо, но и дороже гораздо, особенно в содержании и повернулся к сотке. Нужная мне комплектация - турбодизель с 5ст АКПП. 2 месяца отслеживал все такие машины в радиусе 1000км от Москвы. Либо легализованный криминал, либо крутая скрутка, либо битьё, либо просто убитые машины, либо безумная цена. Прикольные истории про сервисные книжки: 'Только что была в руках', 'Я вам перезвоню' и т.д. В конце концов нашёл. Не идеал, правда, но вполне живая. Сделал ТО, остались мелочи: побороть 2 ошибки и подогнуть педаль газа. Машина очень комфортная, но не очень скоростная. Едешь как на троне. Климат, шумоизоляция - всё на уровне. Паджера по сравнению с ней как цыганская кибитка. А вот управляемость и тормозная динамика в Паджере получше. К габаритам очень быстро привык, навигация и прочие навороты, чего не было в Паджере, тоже очень помогают. Отдельно про сервис скажу. Выбирайте правильные места иначе тяжело придётся. На этой машине далеко не всё можно сделать самому. В целом машина отличная и я доволен. Хотел помоложе, но не получилось. Состояние и комплектация важнее года. В следующем году сделаю антикор и рама не сгниёт никогда. Менял масло в АКПП, оно за 180 тыс лишь слегка мутнее нового. Фильтр и тот менять не пришлось. Я сначала даже не поверил. А потом сам смотрю - чистый. Добавлю. С сервисом разобрался, ошибки все исправил. Машина нравится всё больше и больше. Мощности надо только добавить. Со временем поиграю с наддувом, может быть чипану."
"https://auto.ria.com/reviews/toyota/rav4/40040/","Toyota RAV4 2007 года","За пять лет моей эксплуатации машины сгорела 1 лампочка ближнего света и заклинило моторчик насоса омывателя лобового стекла. Из расходников: менял два раза тормозные колодки, на 70000 км и на 170000 км. т.к. езжу аккуратно, не гоняю. Резина родная летняя 'Бриджстоун' ходила почти до 180000км, выбросил при переобувке на зимнюю осенью 2014г.. Зимой переобувался с 2010года в шипованную 'Тойо', которая за пять лет немного растеряла шипы, но может еще походить. Да и в 2014 году летом поменял передние стойки и задние амортизаторы 'Каяба'.Динамика машины никогда не напрягала, ускорение при обгоне вполне предсказуемы - тапочку в пол и пошел. Ни разу не оказывался в ситуации, когда при обгоне приходится очковать, успею или нет. Очень хорошо работает климат-контроль. Все лето включен, т. к. жена не терпит открытые окна. Причем климат на динамику авто не влияет.Из минусов только слабоватая шумоизоляция, зимой очень слышно гул шипов.Всеядная, кушает как 95-й, так и 92-й бензин, но желательно с фирменных запрввок, однажды заправился вынужденно в Камышине на мутной заправке, так машина перестала тянуть, пока не разбавил 95-м и не выпалил бак. Расход летом при преимущественной езде между городами в среднем 9,8-11,5, в зависимости от расстояний разового пробега. Сейчас езжу только в городе по перекресткам, расход 13 л.Вообще проблем никогда с машиной не было. При езде зимой по гололеду не раз выручал подключаемый полный привод, который удерживал машину от заноса. После низкой Хундай 'Акцент', заставляющей вздрагивать на каждой неровности, из-за опаски достать землю пузом. Владел высоким 'Ховером' с полным приводом, вот там едешь, где хочешь. НО! Там очень слабый мотор, который не раз заставлял выработаться адреналину в организме, когда при стандартном обгоне я видел, что на пеня летит встречное авто.После двух лет владения пришлось с ним расстаться и выбрать авто, соответствующее моим запросам: высокая, комфортная и динамичная РАВ4, сев в которую жена сказала: -Это наша машина! Ну а теперь, на старость лет осознаешь, что хочется мягкую, тихую, с нормальным клиренсом и небольшим расходом бензина машину, естественно с автоматом, климатом, невысоким транспортным налогом."
"https://auto.ria.com/reviews/toyota/corolla/83395/","Toyota Corolla 2007 года","Купил машину в июле 2011 года с пробегом около 60000 км, если честно - ожидал не много худшего, я слышал про надежность японских автомобилей, но не думал что они на столько надежны. За весь период моей эксплуатации кроме расходников поменял только какой то сальник в передней подвеске, стоимость 150 руб. и все. Все остальные работы по регламенту. Свечи, масло, колодки. Перед продажей покупатель настоял на визите в сервис и провел полную диагностику машины, я был просто удивлен: стойко (по кругу) в хорошем состоянии (установленны на заводе), передние тормозные колодки изношенны на 60-70% (тоже заводские, я менял только задние. Даже аккумулятор работает как часы (так же заводской). Теперь расскажу о недостатках: 1. Очень не понравился пластик которым отделан салон, после 90 000 км. появилась целая стая сверчков (ну наверное для авто такого класса это нормально) 2. Удивила работа штатной аудио системы: когда машина, в холодное время года, стоит ночь даже не на улице а в неотапливаемом подземном паркинге, утром но дисплее какие то иероглифы написанны (видимо говорит, что ночью машине было холодно), при этом аудио система работает, но не переключает радиостанции, не включает диски и т.д. тоесть на чем закончил прослушивание с вечера это и будешь слушать ближайшее время до тех пор пока салон не прогреется (1-1,5 часа), прикольная вещиЦа. 3. Кнопка управления бортовым компьютером расположена на приборной панели, для того что бы посмотреть какие то показания нужно сильно ухитриться...на ходу - маневр может быть опасным. 4. Лакокрасочное покрытие очень восприимчиво к летящим на встречу камням весь капот в крапинку. но я повторюсь это отличная машина, в мороз -30 стояла в дворе 4 дня, я утром даже не надеялся ее завести, попробовал просто из интереса (для поездки на работу даже такси вызвал), но тут конечно я недооценил ЯПОНСКОЕ КАЧЕСТВО!!! с пол оборота машина завелась как летом. В общем и целом в этой машине плюсов на мой взгляд меньше чем минусов. Очень рекомендую. Всем удачи на дорогах."
